MONTH,ARRESTTIME,AGE,GENDER,RACE,INCIDENTNEIGHBORHOOD,INCIDENTZONE,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTTRACT
2,2020-02-08T18:35:00,42,M,W,Bluff,2,6,6,-80.00640882,40.44174089,"600 Block Commonwealth PL Pittsburgh, PA 15222",601.16 Public Urination And Defecation / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"600 Block Commonwealth PL Pittsburgh, PA 15222",103
2,2020-02-08T18:30:00,35,M,B,Homewood North,5,9,2,-79.88809639,40.45553444,"Frankstown AV & Brushton AV Pittsburgh, PA 15221",1543 Driving While Operating Privilege is Suspended or Revoked. / 4303 General Lighting Requirements. / 13(a)(31) Marijuana: Possession Small Amount,"Frankstown AV & Brushton AV Pittsburgh, PA 15221",1301
2,2020-02-08T17:34:00,39,F,B,Allentown,3,3,5,-79.99372981,40.42178276,"70 Block Allen ST Pittsburgh, PA 15210",9093 Indirect Criminal Contempt,"70 Block Allen ST Pittsburgh, PA 15210",1803
2,2020-02-08T16:50:00,31,M,W,East Liberty,5,9,2,-79.92217494,40.46516578,"900 Block 2nd AV Pittsburgh, PA 15219",3922 Theft by Deception.,"400 Block N Highland AV Pittsburgh, PA 15206",1115
2,2020-02-08T16:36:00,25,M,B,Elliott,6,2,5,-80.04161435,40.44497752,"Chartiers AV & Azalia ST Pittsburgh, PA 15220",4303 General Lighting Requirements. / 13(a)(31) Marijuana: Possession Small Amount,"Chartiers AV & Azalia ST Pittsburgh, PA 15220",2020
2,2020-02-08T16:36:00,24,M,B,Elliott,6,2,5,-80.04161435,40.44497752,"Chartiers AV & Azalia ST Pittsburgh, PA 15220",4910 Tampering with or Fabricating Physical Evidence. / 13(a)(31) Marijuana: Possession Small Amount,"Chartiers AV & Azalia ST Pittsburgh, PA 15220",2020
2,2020-02-08T16:30:00,38,F,B,Marshall-Shadeland,1,1,1,-80.03009009,40.47659319,"Central AV & Woods Run AV Pittsburgh, PA 15212",3925 Receiving Stolen Property. / 1301 Registration and Certificate of Title Required. / 1372 Unauthorized Transfer or Use of Registration. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 4703 Operation of Vehicle without Official Certif. of Inspection / 4706 Prohib. on Expend. for Emission Insp Prog..,"Central AV & Woods Run AV Pittsburgh, PA 15212",2715
2,2020-02-08T15:30:00,55,M,B,Squirrel Hill South,4,5,3,-79.92306795,40.43587962,"1900 Block Murray AV Pittsburgh, PA 15217",3929 Retail Theft.,"1900 Block Murray AV Pittsburgh, PA 15217",1413
2,2020-02-08T15:28:00,32,F,B,South Side Flats,3,3,3,-79.97643264,40.43034081,"2000 Block Wharton ST Pittsburgh, PA 15203",3929 Retail Theft.,"2000 Block Wharton ST Pittsburgh, PA 15203",1702
2,2020-02-08T13:27:00,63,M,W,Central Business District,2,6,6,-80.00161356,40.43886613,"300 Block 3rd AV Pittsburgh, PA 15222",5503 Disorderly Conduct. / 5505 Public Drunkenness,"300 Block 3rd AV Pittsburgh, PA 15222",201
2,2020-02-08T12:35:00,41,F,B,Central Business District,2,6,6,-79.99793948,40.44294531,"900 Block Liberty AV Pittsburgh, PA 15222","3924 Theft of Property Lost, Mislaid or Delivered by Mistake. / 3925 Receiving Stolen Property.","900 Block Liberty AV Pittsburgh, PA 15222",201
2,2020-02-08T11:36:00,35,F,B,South Shore,3,3,3,-79.98403429,40.42865656,"1400 Block W Carson ST Pittsburgh, PA 15219",9501 Bench Warrant,"1400 Block W Carson ST Pittsburgh, PA 15219",1921
2,2020-02-08T10:19:00,52,M,W,South Side Flats,3,3,3,-79.97643264,40.43034081,"2000 Block Wharton ST Pittsburgh, PA 15203",9501 Bench Warrant,"2000 Block Wharton ST Pittsburgh, PA 15203",1702
2,2020-02-08T08:48:00,19,F,W,Shadyside,4,7,2,-79.93646237,40.45658778,"600 Block 1st AV Pittsburgh, PA 15219",4906 False Reports to Law Enforcement Authorities.,"5500 Block Centre AV Pittsburgh, PA 15232",709
2,2020-02-08T04:30:00,47,M,B,Bluff,2,6,3,-79.98631336,40.43837791,"900 Block 2nd AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"1400 Block 5th AV Pittsburgh, PA 15219",103
2,2020-02-08T03:40:00,23,M,B,South Side Flats,3,3,3,-79.98474996,40.4260046,"1300 Block Breed ST Pittsburgh, PA 15203",1785 Proof of Financial Responsibility Following Accident. / 1786 Required Financial Responsibility. / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3802(a)(1) DUI - General Impairment,"1300 Block Breed ST Pittsburgh, PA 15203",1702
2,2020-02-08T03:15:00,22,M,B,South Side Flats,3,3,3,-79.9555267,40.41103255,"E Carson ST & Becks Run RD Pittsburgh, PA 15203",3361  Driving Vehicle at Safe Speed. / 13(a)(31) Marijuana: Possession Small Amount,"E Carson ST & Becks Run RD Pittsburgh, PA 15203",1609
2,2020-02-08T00:48:00,34,M,B,South Side Flats,3,3,3,-79.98206553,40.42837788,"1700 Block Carey WY Pittsburgh, PA 15203",13(a)(31) Marijuana: Possession Small Amount,"1700 Block Carey WY Pittsburgh, PA 15203",1702
2,2020-02-08T00:30:00,20,F,W,Central Oakland,4,3,3,-79.95782625,40.44220256,"600 Block 1st AV Pittsburgh, PA 15219","5505 Public Drunkenness / 6308(a) Underage Purchase, Consume, Possessed or Transport Liquor / 7122 Altered, Forged or Counterfeit Documents and Plates / 6310.3(a) Carrying a False Identification Card; under 21 to obtain liquor / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","100 Block Oakland AV Pittsburgh, PA 15213",405
2,2020-02-08T00:30:00,32,F,B,Sheraden,6,2,5,-80.05487059,40.45689373,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,"3100 Block Bergman ST Pittsburgh, PA 15204",2018
2,2020-02-07T22:18:00,38,F,W,South Side Flats,3,3,3,-79.9555267,40.41103255,"Becks Run RD & E Carson ST Pittsburgh, PA 15203",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant,"Becks Run RD & E Carson ST Pittsburgh, PA 15203",1609
2,2020-02-07T21:15:00,30,F,B,Homewood South,5,9,2,-79.89723982,40.45507663,"N Homewood AV & Formosa WY Pittsburgh, PA 15208",4303 General Lighting Requirements. / 13(a)(31) Marijuana: Possession Small Amount,"N Homewood AV & Formosa WY Pittsburgh, PA 15208",1303
2,2020-02-07T19:25:00,23,M,B,Sheraden,6,2,5,-80.04933075,40.45301053,"Glen Mawr ST & Zephyr AV Pittsburgh, PA 15204",1332 Display of Registration Plate. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3323 Stop Signs and Yield Signs. / 3334 Turning Movements and Required Signals. / 3733 Fleeing or Attempting to Elude Police Officer,"Glen Mawr ST & Zephyr AV Pittsburgh, PA 15204",2018
2,2020-02-07T19:22:00,63,M,B,West Oakland,4,3,3,-79.96016835,40.44055453,"600 Block 1st AV Pittsburgh, PA 15219",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"Darragh ST & 5th AV Pittsburgh, PA 15213",402
2,2020-02-07T18:39:00,33,F,W,Perry North,1,1,1,-80.01704423,40.48779714,"Belleau DR & Belleau ST Pittsburgh, PA 15214",2702 Aggravated Assault.,"20 Block De Foe ST Pittsburgh, PA 15214",2602
2,2020-02-07T18:30:00,21,M,B,South Side Flats,3,3,3,-79.98187231,40.42859318,"900 Block 2nd AV Pittsburgh, PA 15219",3701 Robbery. / 4106 Access Device Fraud,"1700 Block E Carson ST Pittsburgh, PA 15203",1702
2,2020-02-07T18:10:00,29,M,B,Larimer,5,9,2,-79.91505618,40.46476966,"900 Block Second AV Pittsburgh, PA 15219","901 Criminal Attempt / 4304(a)(1) Endangering Welfare of Children. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another","400 Block Larimer AV Pittsburgh, PA 15206",1208
2,2020-02-07T17:04:00,33,M,B,Fineview,1,6,1,-80.00550843,40.45892363,"1600 Block Sandusky CT Pittsburgh, PA 15212",13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"1600 Block Sandusky CT Pittsburgh, PA 15212",2509
2,2020-02-07T15:46:00,22,M,B,Perry South,1,6,1,-80.00851761,40.47113394,"2600 Block Perrysville AV Pittsburgh, PA 15214",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"2600 Block Perrysville AV Pittsburgh, PA 15214",2615
2,2020-02-07T13:38:00,26,M,B,Homewood North,5,9,2,-79.893984,40.45733577,"Sterrett ST & Forest WY Pittsburgh, PA 15208",1301 Registration and Certificate of Title Required. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(31) Marijuana: Possession Small Amount,"Sterrett ST & Forest WY Pittsburgh, PA 15208",1302
2,2020-02-07T13:37:00,36,M,W,Central Business District,2,6,6,-79.99748775,40.44306595,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault.,"Liberty AV & 7th AV Pittsburgh, PA 15222",201
2,2020-02-07T13:11:00,29,M,B,Homewood West,5,9,2,-79.90148247,40.45756232,"Bennett ST & N Murtland ST Pittsburgh, PA 15208",1543 Driving While Operating Privilege is Suspended or Revoked. / 9501 Bench Warrant / 13(a)(31) Marijuana: Possession Small Amount,"Bennett ST & N Murtland ST Pittsburgh, PA 15208",1207
2,2020-02-07T13:00:00,16,M,B,Squirrel Hill North,4,8,3,-79.93374477,40.44395292,"600 Block 1st AV Pittsburgh, PA 15219",5506 Loitering and Prowling at Night,"1200 Block Bennington AV Pittsburgh, PA 15217",1401
2,2020-02-07T13:00:00,16,M,B,Squirrel Hill North,4,8,3,-79.93345063,40.4410056,"600 Block 1st AV Pittsburgh, PA 15219",5506 Loitering and Prowling at Night / 3934 Theft from Vehicle,"1400 Block Squirrel Hill AV Pittsburgh, PA 15217",1401
2,2020-02-07T11:50:00,55,F,B,Central North Side,1,1,1,-80.01479918,40.45463672,"1200 Block Brighton RD Pittsburgh, PA 15233",3929 Retail Theft.,"1200 Block Brighton RD Pittsburgh, PA 15233",2206
2,2020-02-07T11:50:00,55,F,B,East Allegheny,1,1,1,-79.99897807,40.45397779,"W North AV & Palo Alto ST Pittsburgh, PA 15212","3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise","600 Block East Ohio ST Pittsburgh, PA 15212",2304
2,2020-02-07T11:30:00,29,M,W,Stanton Heights,5,9,2,-79.94376618,40.47926071,"900 Block Second AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"Stanton AV & Woodbine ST Pittsburgh, PA 15201",1005
2,2020-02-07T11:30:00,29,M,W,Stanton Heights,5,9,2,-79.94376618,40.47926071,"900 Block Second AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"Stanton AV & Woodbine ST Pittsburgh, PA 15201",1005
2,2020-02-07T09:30:00,23,M,B,Spring Hill-City View,1,1,1,-79.99204185,40.46535965,"100 Block Rhine PL Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"100 Block Rhine PL Pittsburgh, PA 15212",2620
2,2020-02-07T03:10:00,52,M,U,Carrick,3,4,3,-79.98939134,40.40219545,"Brownsville RD & Birmingham AV Pittsburgh, PA 15210",3802(a)(1) DUI - General Impairment,"Brownsville RD & Birmingham AV Pittsburgh, PA 15210",2901
2,2020-02-07T02:56:00,55,F,B,Polish Hill,2,7,6,-79.96594159,40.45574331,"600 Block Pressley ST Pittsburgh, PA 15212",2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"Herron AV & Bigelow BL Pittsburgh, PA 15219",605
2,2020-02-07T02:56:00,55,F,B,East Allegheny,1,1,1,-79.99867967,40.45221882,"600 Block Pressley ST Pittsburgh, PA 15212",2701 Simple Assault. / 9501 Bench Warrant,"600 Block Pressley ST Pittsburgh, PA 15212",2304
2,2020-02-07T02:46:00,52,M,B,East Allegheny,1,1,1,-79.99867967,40.45221882,"600 Block Pressley ST Pittsburgh, PA 15212",2701 Simple Assault.,"600 Block Pressley ST Pittsburgh, PA 15212",2304
2,2020-02-07T01:15:00,61,M,B,Strip District,2,7,6,-79.99079902,40.4464482,"400 Block Grant ST Pittsburgh, PA 15219",3921 Theft by Unlawful Taking or Disposition. / 3925 Receiving Stolen Property. / 3932 Theft of Leased Property.,"1300 Block Penn AV Pittsburgh, PA 15222",203
2,2020-02-07T01:00:00,25,M,B,South Side Flats,3,3,3,-79.97078823,40.4279556,"2400 Block E Carson ST Pittsburgh, PA 15203",5503 Disorderly Conduct. / 9501 Bench Warrant / 2709 Harassment (Non-Specific) / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"2400 Block E Carson ST Pittsburgh, PA 15203",1609
2,2020-02-07T00:04:00,27,F,W,South Side Flats,3,3,3,-79.98854005,40.42870307,"1000 Block E Carson ST Pittsburgh, PA 15203",13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant,"1000 Block E Carson ST Pittsburgh, PA 15203",1702
2,2020-02-06T23:47:00,53,M,B,Bedford Dwellings,2,6,3,-79.97462342,40.44981218,"Chauncey DR & Bedford AV Pittsburgh, PA 15219",1543 Driving While Operating Privilege is Suspended or Revoked. / 3323 Stop Signs and Yield Signs. / 3334 Turning Movements and Required Signals. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"Chauncey DR & Bedford AV Pittsburgh, PA 15219",509
2,2020-02-06T23:47:00,45,M,B,Bedford Dwellings,2,6,3,-79.97462342,40.44981218,"Chauncey DR & Bedford AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"Chauncey DR & Bedford AV Pittsburgh, PA 15219",509
2,2020-02-06T22:00:00,18,M,B,Carrick,3,4,3,-79.9885381,40.39565905,"200 Block Moore AV Pittsburgh, PA 15210","3502 Burglary. / 3701 Robbery. / 4952 Intimidation of Witnesses or Victims / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 9501 Bench Warrant","1900 Block Westmont AV Pittsburgh, PA 15210",2901
2,2020-02-06T22:00:00,33,M,B,Knoxville,3,3,5,-79.99041191,40.41139176,"200 Block Moore AV Pittsburgh, PA 15210",9015 Failure To Appear/Arrest on Attachment Order,"200 Block Moore AV Pittsburgh, PA 15210",3001
2,2020-02-06T22:00:00,18,M,B,Knoxville,3,3,5,-79.99041191,40.41139176,"200 Block Moore AV Pittsburgh, PA 15210","6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b)","200 Block Moore AV Pittsburgh, PA 15210",3001
2,2020-02-06T22:00:00,18,M,B,Knoxville,3,3,5,-79.99041191,40.41139176,"200 Block Moore AV Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"200 Block Moore AV Pittsburgh, PA 15210",3001
2,2020-02-06T21:07:00,42,M,B,Point Breeze North,4,8,3,-79.91036457,40.45261337,"6800 Block Penn AV Pittsburgh, PA 15208",9093 Indirect Criminal Contempt,"6800 Block Penn AV Pittsburgh, PA 15208",1405
2,2020-02-06T20:53:00,42,F,B,Homewood South,5,9,2,-79.8962698,40.45738892,"7200 Block Frankstown AV Pittsburgh, PA 15208",13(a)(32) Paraphernalia - Use or Possession,"7200 Block Frankstown AV Pittsburgh, PA 15208",1303
2,2020-02-06T19:36:00,23,M,B,Homewood North,5,9,2,-79.89101593,40.45832161,"7400 Block Monticello ST Pittsburgh, PA 15208",13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"7400 Block Monticello ST Pittsburgh, PA 15208",1302
2,2020-02-06T19:18:00,20,M,B,South Side Flats,3,3,3,-79.97481982,40.42661679,"S 22nd ST & Jane ST Pittsburgh, PA 15203","3925 Receiving Stolen Property. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount","S 22nd ST & Jane ST Pittsburgh, PA 15203",1609
2,2020-02-06T19:17:00,33,M,W,Brookline,6,4,5,-80.00063053,40.39996738,"1600 Block Saw Mill Run BL Pittsburgh, PA 15210",3301 Driving on Right Side of Roadway. / 3334 Turning Movements and Required Signals. / 3714 Careless Driving / 3736 Reckless Driving / 3743 Accidents Involving Damage to Attended Veh. or Property / 3744 Duty to Give Information and Render Aid,"1600 Block Saw Mill Run BL Pittsburgh, PA 15210",3206
2,2020-02-06T18:42:00,44,M,B,Middle Hill,2,6,3,-79.97885268,40.4469457,"Webster AV & Elmore ST Pittsburgh, PA 15219",9501 Bench Warrant,"Webster AV & Elmore ST Pittsburgh, PA 15219",501
2,2020-02-06T18:02:00,29,M,B,East Allegheny,1,1,1,-80.00149057,40.4565803,"600 Block 1st AV Pittsburgh, PA 15219",5503 Disorderly Conduct. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3111 Obedience to Traffic-Control Devices. / 3331 Required Position and Method of Turning. / 13(a)(31) Marijuana: Possession Small Amount,"500 Block E North AV Pittsburgh, PA 15212",2304
2,2020-02-06T17:58:00,22,F,B,East Allegheny,1,1,1,-80.00149057,40.4565803,"600 Block 1st AV Pittsburgh, PA 15219",13(a)(31) Marijuana: Possession Small Amount,"500 Block E North AV Pittsburgh, PA 15212",2304
2,2020-02-06T17:32:00,47,M,W,Crawford-Roberts,2,6,3,-79.98813947,40.4440581,"Crawford ST & Bedford AV Pittsburgh, PA 15219",1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 3802(a)(1) DUI - General Impairment,"Crawford ST & Bedford AV Pittsburgh, PA 15219",305
2,2020-02-06T17:30:00,29,F,W,South Side Flats,3,3,3,-79.9835763,40.42856326,"80 Block S 15th ST Pittsburgh, PA 15203",9501 Bench Warrant,"80 Block S 15th ST Pittsburgh, PA 15203",1702
2,2020-02-06T17:05:00,41,F,W,East Allegheny,1,1,1,-79.99759623,40.45660226,"800 Block Tripoli ST Pittsburgh, PA 15212",5503 Disorderly Conduct. / 5505 Public Drunkenness / 5507 Obstructing Highways and Passages. / 13(a)(32) Paraphernalia - Use or Possession,"800 Block Tripoli ST Pittsburgh, PA 15212",2304
2,2020-02-06T16:17:00,32,M,W,Mount Washington,3,2,5,-80.01209155,40.423592,"Penelope ST Pittsburgh, PA 15211",2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,"Penelope ST Pittsburgh, PA 15211",1914
2,2020-02-06T15:25:00,29,M,B,Allegheny Center,1,1,1,-80.00496436,40.45481126,"50 Block Montgomery PL Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"50 Block Montgomery PL Pittsburgh, PA 15212",2204
2,2020-02-06T13:25:00,39,F,B,Banksville,6,2,5,-80.03027139,40.4199184,"1100 Block Banksville RD Pittsburgh, PA 15216",9999 Miscellaneous Report (No Crime),"1100 Block Banksville RD Pittsburgh, PA 15216",2023
2,2020-02-06T12:40:00,52,M,W,Central Business District,2,6,6,-79.99630307,40.441784,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault.,"William Penn PL & Strawberry WY Pittsburgh, PA 15219",201
2,2020-02-06T12:34:00,27,M,B,Garfield,5,9,2,-79.93100829,40.4664391,"300 Block N Fairmount ST Pittsburgh, PA 15206",2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement.,"300 Block N Fairmount ST Pittsburgh, PA 15206",1114
2,2020-02-06T10:50:00,15,M,B,Garfield,5,9,2,-79.9423191,40.46720353,"2500 Block Greensburg PKE Pittsburgh, PA 15218",903 Criminal Conspiracy. / 2701 Simple Assault. / 2702 Aggravated Assault. / 3502 Burglary.,"5100 Block Kincaid ST Pittsburgh, PA 15224",1017
2,2020-02-06T10:48:00,15,M,B,Westwood,6,2,5,-80.05528248,40.430647,"2500 Block Jonquil WY Pittsburgh, PA 15210","3926(a)(1) Theft of Services; Cable, Gas, Taxi, Bill, Tab, etc. / 4101 Forgery.","1800 Block Chessland ST Pittsburgh, PA 15205",2811
2,2020-02-06T10:48:00,15,M,B,Westwood,6,2,5,-80.05528248,40.430647,"2500 Block Jonquil WY Pittsburgh, PA 15210","3926(a)(1) Theft of Services; Cable, Gas, Taxi, Bill, Tab, etc. / 4101 Forgery.","1800 Block Chessland ST Pittsburgh, PA 15205",2811
2,2020-02-06T10:48:00,15,M,B,Westwood,6,2,5,-80.05528248,40.430647,"2500 Block Jonquil WY Pittsburgh, PA 15210","3926(a)(1) Theft of Services; Cable, Gas, Taxi, Bill, Tab, etc. / 4101 Forgery.","1800 Block Chessland ST Pittsburgh, PA 15205",2811
2,2020-02-06T10:48:00,15,M,B,Westwood,6,2,5,-80.05528248,40.430647,"2500 Block Jonquil WY Pittsburgh, PA 15210","3926(a)(1) Theft of Services; Cable, Gas, Taxi, Bill, Tab, etc. / 4101 Forgery.","1800 Block Chessland ST Pittsburgh, PA 15205",2811
2,2020-02-06T10:48:00,15,M,B,Westwood,6,2,5,-80.05528248,40.430647,"2500 Block Jonquil WY Pittsburgh, PA 15210","3926(a)(1) Theft of Services; Cable, Gas, Taxi, Bill, Tab, etc. / 4101 Forgery.","1800 Block Chessland ST Pittsburgh, PA 15205",2811
2,2020-02-06T10:48:00,15,M,B,Westwood,6,2,5,-80.0560846,40.42905638,"2500 Block Jonquil WY Pittsburgh, PA 15210","3926(a)(1) Theft of Services; Cable, Gas, Taxi, Bill, Tab, etc. / 4101 Forgery.","Chessland ST & Brett ST Pittsburgh, PA 15205",2811
2,2020-02-06T10:45:00,48,M,B,Bluff,2,6,3,-79.97766665,40.43677164,"2000 Block Tustin ST Pittsburgh, PA 15219",2701 Simple Assault.,"2000 Block Tustin ST Pittsburgh, PA 15219",103
2,2020-02-06T10:45:00,27,F,B,Bluff,2,6,3,-79.97766665,40.43677164,"2000 Block Tustin ST Pittsburgh, PA 15219",2702 Aggravated Assault. / 3304 Criminal Mischief.,"2000 Block Tustin ST Pittsburgh, PA 15219",103
2,2020-02-06T09:00:00,13,M,B,Marshall-Shadeland,1,6,1,-80.02386642,40.46468436,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"2300 Block BRIGHTON RD PITTSBURGH, PA 15212",2704
2,2020-02-06T08:29:00,46,M,B,Homewood West,5,9,2,-79.90433918,40.45804749,"6900 Block Bennett ST Pittsburgh, PA 15208",9093 Indirect Criminal Contempt,"6900 Block Bennett ST Pittsburgh, PA 15208",1207
2,2020-02-06T06:41:00,53,F,B,Homewood South,5,9,2,-79.88714135,40.45328147,"7800 Block Kelly ST Pittsburgh, PA 15221",2701(b)(1) Simple Assault - Fight or Scuffle Entered by Mutual Consent,"7800 Block Kelly ST Pittsburgh, PA 15221",1304
2,2020-02-06T06:41:00,53,M,B,Homewood South,5,9,2,-79.88714135,40.45328147,"7800 Block Kelly ST Pittsburgh, PA 15221",2701(b)(1) Simple Assault - Fight or Scuffle Entered by Mutual Consent,"7800 Block Kelly ST Pittsburgh, PA 15221",1304
2,2020-02-06T04:15:00,44,M,B,Bedford Dwellings,2,6,3,-79.97462514,40.44984081,"2400 Block Chauncey DR Pittsburgh, PA 15219",2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,"2400 Block Chauncey DR Pittsburgh, PA 15219",509
2,2020-02-06T02:18:00,22,F,W,South Side Slopes,3,3,3,-79.97110098,40.42437167,"2500 Block Josephine ST Pittsburgh, PA 15203",2701 Simple Assault.,"2500 Block Josephine ST Pittsburgh, PA 15203",1608
2,2020-02-06T00:46:00,36,M,W,Marshall-Shadeland,1,1,1,-80.02748491,40.47136047,"2900 Block Stayton ST Pittsburgh, PA 15212",9501 Bench Warrant,"2900 Block Stayton ST Pittsburgh, PA 15212",2715
2,2020-02-05T23:09:00,26,M,B,Allentown,3,3,5,-79.9919421,40.42430099,"10 Block Emerald ST Pittsburgh, PA 15210",2701 Simple Assault. / 3304 Criminal Mischief.,"10 Block Emerald ST Pittsburgh, PA 15210",1803
2,2020-02-05T23:03:00,32,M,A,Carrick,3,4,3,-79.98525153,40.39323377,"100 Block E Woodford AV Pittsburgh, PA 15210",9501 Bench Warrant,"100 Block E Woodford AV Pittsburgh, PA 15210",2902
2,2020-02-05T23:00:00,26,F,W,Brighton Heights,1,1,1,-80.02629674,40.48867227,"900 Block 2nd AV Pittsburgh, PA 15219",3934 Theft from Vehicle,"3900 Block Oakdale ST Pittsburgh, PA 15214",2708
2,2020-02-05T22:41:00,24,M,B,Carrick,3,4,3,-79.98660985,40.39133921,"Brownsville RD & Parkfield ST Pittsburgh, PA 15210",3323 Stop Signs and Yield Signs. / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"Brownsville RD & Parkfield ST Pittsburgh, PA 15210",2901
2,2020-02-05T20:26:00,45,M,W,Greenfield,4,5,3,-79.92867392,40.42318969,"4200 Block Murray AV Pittsburgh, PA 15217",5503 Disorderly Conduct. / 5505 Public Drunkenness,"4200 Block Murray AV Pittsburgh, PA 15217",1517
2,2020-02-05T20:11:00,43,M,W,Mount Washington,3,2,5,-80.01009341,40.42248879,"Paul ST & Boggs AV Pittsburgh, PA 15211",2705 Recklessy Endangering Another Person. / 1511 Carrying and Exhibiting Driver's License on Demand. / 3301 Driving on Right Side of Roadway. / 3736 Reckless Driving / 3802(a)(1) DUI - General Impairment / 3802(f)(2) DUI - School or Commercial Veh. - Incapable of Safe Driving,"Paul ST & Boggs AV Pittsburgh, PA 15211",1915
2,2020-02-05T19:55:00,66,M,B,East Allegheny,1,1,1,-79.99939273,40.4545767,"Middle ST & Foreland ST Pittsburgh, PA 15212",902 Criminal Solicitation. / 5902(e) Patronizing a Prostitute,"Middle ST & Foreland ST Pittsburgh, PA 15212",2304
2,2020-02-05T19:15:00,52,M,B,East Allegheny,1,1,1,-79.99939273,40.4545767,"Middle ST & Foreland ST Pittsburgh, PA 15212",902 Criminal Solicitation. / 5902(e) Patronizing a Prostitute,"Middle ST & Foreland ST Pittsburgh, PA 15212",2304
2,2020-02-05T19:00:00,24,F,B,Crawford-Roberts,2,6,3,-79.97998241,40.44358891,"2700 Block Monroeville BL Monroeville, PA 15146",9015 Failure To Appear/Arrest on Attachment Order,"2000 Block Centre AV Pittsburgh, PA 15219",305
2,2020-02-05T18:50:00,31,F,W,East Allegheny,1,1,1,-80.01078786,40.45488673,"400 Block E North AV Pittsburgh, PA 15212",5902(a)(1) Prostitution  / 9501 Bench Warrant / 5902(a)(2) Prostitution - Loitering for purpose of,"400 Block E North AV Pittsburgh, PA 15212",2304
2,2020-02-05T18:20:00,49,M,W,East Allegheny,1,1,1,-79.99939273,40.4545767,"Middle ST & Foreland ST Pittsburgh, PA 15212",902 Criminal Solicitation. / 5902(e) Patronizing a Prostitute,"Middle ST & Foreland ST Pittsburgh, PA 15212",2304
